title,author,year_of_publication,place_of_publication,printer_editor_publisher,region_bin,time_bin,religion
Abel_carmina.xml,"Abel, Michael",1590,S. L.,S. L.,Unknown,1575-1599,
Atrocianus_elegia.xml,"Atrocianus, Johannes",1528,Basel,Johann Faber,Swiss,1525-1549,Protestant (Calvinist)
Chytraeus_itinera.xml,"Chytraeus, Nathan",1616,Bremen,Thomas Villerianus,North,1600-1624,mixed
Fabricius_poemata_1.xml,"Fabricius, Georg (Chemnicensis)",1567,Basel,Johann Oporinus,Swiss,1550-1574,Protestant (Calvinist)
Fabricius_poemata_2.xml,"Fabricius, Georg (Chemnicensis)",1567,Basel,Johann Oporinus,Swiss,1550-1574,Protestant (Calvinist)
Fuerstenberg_poemata.xml,"Fürstenberg, Ferdinand von",1671,Amsterdam,Daniel Elzevir,Low Countries,1650-1674,Protestant (Calvinist)
Hessus_psalterium.xml,"Hessus, Eobanus",1548,Leipzig,Valentin Papa,North,1525-1549,Protestant (Lutheran)
Kaldenbach_silvae.xml,"Kaldenbach, Christoph",1667,Tübingen,Johann Heinrich Reis,South,1650-1674,Protestant (Lutheran)
Klotz_opuscula_poetica.xml,"Klotz, Christian Adolph",1761,Altenburg,Richter,North,1750-1774,Protestant (Lutheran)
Lauterbach_aenigmata.xml,"Lauterbach, Johann",1601,Frankfurt,Collegium Palthenianum,Central/West,1600-1624,Catholic
Lubinus_declamationes.xml,"Lubinus, Eilhardus",1618,Rostock,Joachim Pedanus,North,1600-1624,Protestant (Lutheran)
Meibom_guelfus.xml,"Meibom, Heinrich",1614,Helmstadt,Jakob Lucius,North,1600-1624,Catholic
Opitius_1.xml,"Opitz, Martin",1631,Frankfurt,David Müller,Central/West,1625-1649,Catholic
Opitius_2.xml,"Opitz, Martin",1631,Frankfurt,David Müller,Central/West,1625-1649,Catholic
Opitius_3.xml,"Opitz, Martin",1631,Frankfurt,David Müller,Central/West,1625-1649,Catholic
Opitius_4.xml,"Opitz, Martin",1631,Frankfurt,David Müller,Central/West,1625-1649,Catholic
Posthius_votum.xml,"Posthius, Johannis",1573,Frankfurt,Johann Lucienbergius,Central/West,1550-1574,Catholic
Rettenpacher_dramata.xml,"Rettenpacher,mon",1683,Salzburg,Johann Baptist Mayr,South,1675-1699,Catholic
Rettenpacher_lyrica.xml,"Rettenpacher,mon",1893,Wien,Josef Roller,South,1875-1899,Catholic
Reusner_aenigmata.xml,"Lauterbach, Johann",1601,Frankfurt,Collegium Palthenianum,Central/West,1600-1624,Catholic
Reusner_griphologia.xml,"Lauterbach, Johann",1601,Frankfurt,Collegium Palthenianum,Central/West,1600-1624,Catholic
Reusner_opera_3.xml,"Reusner, Nikolaus",1593,Jena,Tobias Steinmann,North,1575-1599,Protestant (Lutheran)
Reusner_opera_4.xml,"Reusner, Nikolaus",1594,Jena,Tobias Steinmann,North,1575-1599,Protestant (Lutheran)
Seckerwitz_sirach.xml,"Seckerwitz, Johann",1556,Basel,Michael Martin Stella,Swiss,1550-1574,Protestant (Calvinist)
Weitenauer_carmina.xml,"Weitenauer, Ignatius",1757,Augsburg,Ignaz Anton Wagner; Anton Anton Wagner,South,1750-1774,mixed
acidaliuspoemata_1.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
acidaliuspoemata_2.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
acidaliuspoemata_3.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
acidaliuspoemata_4.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
acidaliuspoemata_5.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
acidaliuspoemata_front.xml,"Acidalius, Valens",1603,Breslau,S. L.,North,1600-1624,Protestant (Lutheran)
adamparodiae_1.xml,"Adam, Melchior",1616,Frankfurt,Unckel,Central/West,1600-1624,Catholic
adamparodiae_2.xml,"Adam, Melchior",1616,Frankfurt,Unckel,Central/West,1600-1624,Catholic
avancinidramatica1_1.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica1_2.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica1_3.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica1_4.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica1_5.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica1_6.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_1.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_2.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_3.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_4.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_5.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica2_6.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica3_1.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica3_2.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica3_3.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica3_4.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica3_5.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_1.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_2.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_3.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_4.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_5.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinidramatica4_6.xml,"Avancini, Nicolai",1679,Köln,Johann Wilhelm Friessem,Central/West,1675-1699,Catholic
avancinilyrica_1.xml,"Avancini, Nicolai",1670,Wien,Johann Blaeu; A. Harttung,South,1650-1674,Catholic
avancinilyrica_2.xml,"Avancini, Nicolai",1670,Wien,Johann Blaeu; A. Harttung,South,1650-1674,Catholic
avancinilyrica_3.xml,"Avancini, Nicolai",1670,Wien,Johann Blaeu; A. Harttung,South,1650-1674,Catholic
avancinilyrica_4.xml,"Avancini, Nicolai",1670,Wien,Johann Blaeu; A. Harttung,South,1650-1674,Catholic
avancinilyrica_5.xml,"Avancini, Nicolai",1670,Wien,Johann Blaeu; A. Harttung,South,1650-1674,Catholic
baldecrisis.xml,"Balde, Jakob",1661,München,Anton Anton Wagner,South,1650-1674,Catholic
baldeeclipsis_1.xml,"Balde, Jakob",1662,München,S. L.,South,1650-1674,Catholic
baldeeclipsis_2.xml,"Balde, Jakob",1662,München,S. L.,South,1650-1674,Catholic
baldeelegiae.xml,"Balde, Jakob",1729,München,Martin Happach; Franz Schlütter; Johann Lukas Straub,South,1725-1749,Catholic
baldepaean.xml,"Balde, Jakob",1664,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_1.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_10.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_11.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_12.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_13.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_14.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_2.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_3.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_4.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_5.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_6.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_7.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_8.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata1_9.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata2_1.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata2_2.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata2_3.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata2_4.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata3_1.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata3_2.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata3_3.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata3_4.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata3_front.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_1.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_2.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_3.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_4.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_5.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_6.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldepoemata4_7.xml,"Balde, Jakob",1660,Köln,Busaeus,Central/West,1650-1674,Catholic
baldesolatium_1.xml,"Balde, Jakob",1661,München,Anton Wagner,South,1650-1674,Catholic
baldesolatium_2.xml,"Balde, Jakob",1661,München,Anton Wagner,South,1650-1674,Catholic
baldesolatium_back.xml,"Balde, Jakob",1661,München,Anton Wagner,South,1650-1674,Catholic
baldesolatium_front.xml,"Balde, Jakob",1661,München,Anton Wagner,South,1650-1674,Catholic
baldetillius.xml,"Balde, Jakob",1678,München,Rauch,South,1675-1699,Catholic
baldeurania_1.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
baldeurania_2.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
baldeurania_3.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
baldeurania_4.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
baldeurania_back.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
baldeurania_front.xml,"Balde, Jakob",1663,München,Anton Wagner,South,1650-1674,Catholic
balticuspoemata_1.xml,"Balticus, Martin",1560,Augsburg,Ulhard,South,1550-1574,mixed
balticuspoemata_2.xml,"Balticus, Martin",1560,Augsburg,Ulhard,South,1550-1574,mixed
balticuspoemata_3.xml,"Balticus, Martin",1560,Augsburg,Ulhard,South,1550-1574,mixed
balticuspoemata_4.xml,"Balticus, Martin",1560,Augsburg,Ulhard,South,1550-1574,mixed
barthgratiarum_1.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_10.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_11.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_12.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_13.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_14.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_15.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_2.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_3.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_4.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_5.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_6.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_7.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_8.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthgratiarum_9.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthopuscula_1.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_2.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_3.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_4.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_5.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_6.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_7.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthopuscula_8.xml,"Barth, Caspar von",1612,Hanau,Willer,Central/West,1600-1624,Catholic
barthsapientiae_1.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_10.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_2.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_3.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_4.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_5.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_6.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_7.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_8.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthsapientiae_9.xml,"Barth, Caspar von",1613,Hanau,Biermann,Central/West,1600-1624,Catholic
barthseriorum.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_1.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_10.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_11.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_12.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_13.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_14.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_15.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_16.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_17.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_18.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_19.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_2.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_20.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_21.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_22.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_23.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_24.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_25.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_26.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_27.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_28.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_29.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_3.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_30.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_4.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_5.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_6.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_7.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_8.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthseriorum_9.xml,"Barth, Caspar von",1613,Hannover,Biermann,North,1600-1624,Protestant (Lutheran)
barthsoliloquia_1.xml,"Barth, Caspar von",1655,Zwickau,Goepner,North,1650-1674,Protestant (Lutheran)
barthsoliloquia_2.xml,"Barth, Caspar von",1655,Zwickau,Goepner,North,1650-1674,Protestant (Lutheran)
barthsoliloquia_3.xml,"Barth, Caspar von",1655,Zwickau,Goepner,North,1650-1674,Protestant (Lutheran)
barzaeusheroes_1.xml,"Barzaeus, Johannes",1657,Freiburg,David Irrbisch,Central/West,1650-1674,Catholic
barzaeusheroes_2.xml,"Barzaeus, Johannes",1657,Freiburg,David Irrbisch,Central/West,1650-1674,Catholic
barzaeusheroes_3.xml,"Barzaeus, Johannes",1657,Freiburg,David Irrbisch,Central/West,1650-1674,Catholic
barzaeusheroes_front.xml,"Barzaeus, Johannes",1657,Freiburg,David Irrbisch,Central/West,1650-1674,Catholic
bebelhymni_2.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelhymni_3.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelhymni_4.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelhymni_6.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelhymni_7.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelhymni_front.xml,"Bebel, Heinrich",1501,Tübingen,Johann Otmar,South,1500-1524,Protestant (Lutheran)
bebelopera_1.xml,"Bebel, Heinrich",1509,Pforzheim,Anshelm,South,1500-1524,Protestant (Lutheran)
bebelopera_2.xml,"Bebel, Heinrich",1509,Pforzheim,Anshelm,South,1500-1524,Protestant (Lutheran)
bebelopera_3.xml,"Bebel, Heinrich",1509,Pforzheim,Anshelm,South,1500-1524,Protestant (Lutheran)
bebelopera_4.xml,"Bebel, Heinrich",1509,Pforzheim,Anshelm,South,1500-1524,Protestant (Lutheran)
bebelopera_5.xml,"Bebel, Heinrich",1509,Pforzheim,Anshelm,South,1500-1524,Protestant (Lutheran)
bebelopuscula_1.xml,"Bebel, Heinrich",1512,Strasbourg,Matthias Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
bebelopuscula_3.xml,"Bebel, Heinrich",1512,Strasbourg,Matthias Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
bebelopuscula_4.xml,"Bebel, Heinrich",1512,Strasbourg,Matthias Schuerer,France/Alsace,1500-1524,Protestant (Lutheran)
bersmannauctaria_1.xml,"Bersmann, Gregor",1581,Leipzig,Steinman,North,1575-1599,Protestant (Lutheran)
bersmannauctaria_2.xml,"Bersmann, Gregor",1581,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannauctaria_3.xml,"Bersmann, Gregor",1581,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannauctaria_front.xml,"Bersmann, Gregor",1581,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_1.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_10.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_11.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_12.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_2.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_3.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_4.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_5.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_6.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_7.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_8.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_9.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bersmannpoemata_front.xml,"Bersmann, Gregor",1576,Leipzig,J. Steinman,North,1575-1599,Protestant (Lutheran)
bidermannepigrammata_1.xml,"Bidermann, Jakob",1621,Paris,Cramoisy,France/Alsace,1600-1624,Catholic
bidermannepigrammata_2.xml,"Bidermann, Jakob",1621,Paris,Cramoisy,France/Alsace,1600-1624,Catholic
bidermannepigrammata_3.xml,"Bidermann, Jakob",1621,Paris,Cramoisy,France/Alsace,1600-1624,Catholic
bidermannhendecasyllabi_1.xml,"Bidermann, Jakob",1647,Paris,Cramoisy,France/Alsace,1625-1649,Catholic
bidermannhendecasyllabi_2.xml,"Bidermann, Jakob",1647,Paris,Cramoisy,France/Alsace,1625-1649,Catholic
bidermannhendecasyllabi_3.xml,"Bidermann, Jakob",1647,Paris,Cramoisy,France/Alsace,1625-1649,Catholic
bidermannherodias_1.xml,"Bidermann, Jakob",1622,Dillingen,Ulrich,South,1600-1624,Catholic
bidermannherodias_2.xml,"Bidermann, Jakob",1622,Dillingen,Ulrich,South,1600-1624,Catholic
bidermannherodias_3.xml,"Bidermann, Jakob",1622,Dillingen,Ulrich,South,1600-1624,Catholic
bidermannheroes_1.xml,"Bidermann, Jakob",1634,München,S. L.,South,1625-1649,Catholic
bidermannheroes_2.xml,"Bidermann, Jakob",1634,München,S. L.,South,1625-1649,Catholic
bidermannheroes_3.xml,"Bidermann, Jakob",1634,München,S. L.,South,1625-1649,Catholic
bidermannheroes_front.xml,"Bidermann, Jakob",1634,München,S. L.,South,1625-1649,Catholic
bidermannheroides_1.xml,"Bidermann, Jakob",1642,Dillingen,S. L.,South,1625-1649,Catholic
bidermannheroides_2.xml,"Bidermann, Jakob",1642,Dillingen,S. L.,South,1625-1649,Catholic
bidermannheroides_3.xml,"Bidermann, Jakob",1642,Dillingen,S. L.,South,1625-1649,Catholic
bidermannludi2_1.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi2_2.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi2_3.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi2_4.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi2_5.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi_1.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi_2.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi_3.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi_4.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bidermannludi_5.xml,"Bidermann, Jakob",1666,München,Anton Wagner,South,1650-1674,Catholic
bis_1.xml,"Bissel, Johannes",1584,München,Cornelius Leyserius,South,1575-1599,Catholic
bis_2.xml,"Bissel, Johannes",1584,München,Cornelius Leyserius,South,1575-1599,Catholic
bis_3.xml,"Bissel, Johannes",1584,München,Cornelius Leyserius,South,1575-1599,Catholic
bisseliusaestiva_1.xml,"Bisselius, Johannes",1644,München,Heinrich,South,1625-1649,Catholic
bisseliusaestiva_2.xml,"Bisselius, Johannes",1644,München,Heinrich,South,1625-1649,Catholic
bisseliusaestiva_3.xml,"Bisselius, Johannes",1644,München,Heinrich,South,1625-1649,Catholic
bisseliusaestiva_front.xml,"Bisselius, Johannes",1644,München,Heinrich,South,1625-1649,Catholic
bisseliusantiquitatesnovi_1.xml,"Bisselius, Iohannes",1670,Amberg,Burger,South,1650-1674,mixed
bisseliusantiquitatesnovi_2.xml,"Bisselius, Iohannes",1670,Amberg,Burger,South,1650-1674,mixed
